id,Fleet,Fleet_name,Yr,Sex,variable,value
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,9.5,4.94605e-10
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,9.5,4.93288e-10
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,9.5,4.95663e-10
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,9.5,4.95663e-10
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,9.5,4.97843e-10
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,9.5,4.95002e-10
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,9.5,4.95002e-10
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,9.5,4.94087e-10
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,9.5,6.34063e-14
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,9.5,5.12124e-10
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,9.5,4.94605e-10
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,9.5,4.93288e-10
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,9.5,4.95663e-10
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,9.5,4.94605e-10
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,9.5,4.93522e-10
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,9.5,9.10508e-10
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,9.5,2.18676e-05
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,9.5,4.99497e-10
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,9.5,4.97843e-10
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,10.5,6.25615e-10
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,10.5,6.04213e-10
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,10.5,6.02604e-10
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,10.5,6.05505e-10
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,10.5,6.05505e-10
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,10.5,6.08168e-10
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,10.5,6.04698e-10
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,10.5,6.04698e-10
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,10.5,6.0358e-10
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,10.5,7.40673e-14
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,10.5,6.25615e-10
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,10.5,6.04213e-10
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,10.5,6.02604e-10
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,10.5,6.05505e-10
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,10.5,6.04213e-10
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,10.5,6.0289e-10
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,10.5,1.11228e-09
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,10.5,2.67136e-05
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,10.5,6.10188e-10
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,10.5,6.08168e-10
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,11.5,7.50454e-10
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,11.5,7.24782e-10
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,11.5,7.22851e-10
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,11.5,7.26332e-10
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,11.5,7.26332e-10
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,11.5,7.29526e-10
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,11.5,7.25363e-10
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,11.5,7.25363e-10
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,11.5,7.24023e-10
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,11.5,8.65209e-14
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,11.5,7.50454e-10
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,11.5,7.24782e-10
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,11.5,7.22851e-10
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,11.5,7.26332e-10
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,11.5,7.24782e-10
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,11.5,7.23195e-10
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,11.5,1.33423e-09
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,11.5,3.20442e-05
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,11.5,7.31949e-10
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,11.5,7.29526e-10
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,12.5,8.86642e-10
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,12.5,8.56311e-10
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,12.5,8.5403e-10
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,12.5,8.58143e-10
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,12.5,8.58143e-10
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,12.5,8.61916e-10
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,12.5,8.56998e-10
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,12.5,8.56998e-10
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,12.5,8.55414e-10
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,12.5,1.01068e-13
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,12.5,8.86642e-10
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,12.5,8.56311e-10
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,12.5,8.5403e-10
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,12.5,8.58143e-10
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,12.5,8.56311e-10
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,12.5,8.54436e-10
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,12.5,1.57636e-09
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,12.5,3.78594e-05
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,12.5,8.64779e-10
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,12.5,8.61916e-10
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,13.5,1.03418e-09
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,13.5,9.98801e-10
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,13.5,9.96141e-10
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,13.5,1.00094e-09
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,13.5,1.00094e-09
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,13.5,1.00534e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,13.5,9.99603e-10
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,13.5,9.99603e-10
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,13.5,9.97755e-10
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,13.5,1.18062e-13
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,13.5,1.03418e-09
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,13.5,9.98801e-10
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,13.5,9.96141e-10
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,13.5,1.00094e-09
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,13.5,9.98801e-10
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,13.5,9.96614e-10
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,13.5,1.83867e-09
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,13.5,4.41592e-05
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,13.5,1.00868e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,13.5,1.00534e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,14.5,1.19307e-09
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,14.5,1.15225e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,14.5,1.14918e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,14.5,1.15472e-09
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,14.5,1.15472e-09
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,14.5,1.15979e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,14.5,1.15318e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,14.5,1.15318e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,14.5,1.15105e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,14.5,1.37912e-13
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,14.5,1.19307e-09
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,14.5,1.15225e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,14.5,1.14918e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,14.5,1.15472e-09
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,14.5,1.15225e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,14.5,1.14973e-09
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,14.5,2.12116e-09
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,14.5,5.09437e-05
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,14.5,1.16365e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,14.5,1.15979e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,15.5,1.3633e-09
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,15.5,1.31666e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,15.5,1.31316e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,15.5,1.31948e-09
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,15.5,1.31948e-09
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,15.5,1.32528e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,15.5,1.31772e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,15.5,1.31772e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,15.5,1.31528e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,15.5,1.61101e-13
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,15.5,1.3633e-09
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,15.5,1.31666e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,15.5,1.31316e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,15.5,1.31948e-09
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,15.5,1.31666e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,15.5,1.31378e-09
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,15.5,2.42382e-09
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,15.5,5.82127e-05
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,15.5,1.32968e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,15.5,1.32528e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,16.5,1.54488e-09
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,16.5,1.49204e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,16.5,1.48806e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,16.5,1.49523e-09
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,16.5,1.49523e-09
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,16.5,1.5018e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,16.5,1.49323e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,16.5,1.49323e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,16.5,1.49047e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,16.5,1.88188e-13
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,16.5,1.54488e-09
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,16.5,1.49204e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,16.5,1.48806e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,16.5,1.49523e-09
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,16.5,1.49204e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,16.5,1.48877e-09
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,16.5,2.74666e-09
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,16.5,6.59663e-05
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,16.5,1.50679e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,16.5,1.5018e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,17.5,1.73782e-09
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,17.5,1.67837e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,17.5,1.6739e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,17.5,1.68196e-09
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,17.5,1.68196e-09
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,17.5,1.68936e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,17.5,1.67972e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,17.5,1.67972e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,17.5,1.67661e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,17.5,2.19829e-13
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,17.5,1.73782e-09
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,17.5,1.67837e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,17.5,1.6739e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,17.5,1.68196e-09
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,17.5,1.67837e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,17.5,1.67469e-09
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,17.5,3.08967e-09
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,17.5,7.42045e-05
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,17.5,1.69497e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,17.5,1.68936e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,18.5,1.9421e-09
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,18.5,1.87566e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,18.5,1.87067e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,18.5,1.87968e-09
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,18.5,1.87968e-09
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,18.5,1.88794e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,18.5,1.87717e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,18.5,1.87717e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,18.5,1.8737e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,18.5,2.56791e-13
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,18.5,1.9421e-09
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,18.5,1.87566e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,18.5,1.87067e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,18.5,1.87968e-09
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,18.5,1.87566e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,18.5,1.87156e-09
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,18.5,3.45287e-09
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,18.5,8.29273e-05
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,18.5,1.89421e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,18.5,1.88794e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,19.5,2.15773e-09
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,19.5,2.08392e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,19.5,2.07837e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,19.5,2.08838e-09
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,19.5,2.08838e-09
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,19.5,2.09756e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,19.5,2.08559e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,19.5,2.08559e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,19.5,2.08174e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,19.5,2.99967e-13
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,19.5,2.15773e-09
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,19.5,2.08392e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,19.5,2.07837e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,19.5,2.08838e-09
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,19.5,2.08392e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,19.5,2.07936e-09
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,19.5,3.83624e-09
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,19.5,9.21347e-05
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,19.5,2.10453e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,19.5,2.09756e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,20.5,2.38471e-09
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,20.5,2.30313e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,20.5,2.297e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,20.5,2.30806e-09
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,20.5,2.30806e-09
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,20.5,2.31821e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,20.5,2.30498e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,20.5,2.30498e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,20.5,2.30072e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,20.5,3.50402e-13
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,20.5,2.38471e-09
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,20.5,2.30313e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,20.5,2.297e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,20.5,2.30806e-09
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,20.5,2.30313e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,20.5,2.29809e-09
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,20.5,4.23979e-09
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,20.5,0.000101827
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,20.5,2.32591e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,20.5,2.31821e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,21.5,2.40461e-09
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,21.5,2.30456e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,21.5,2.29836e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,21.5,2.30956e-09
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,21.5,2.30956e-09
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,21.5,2.31982e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,21.5,2.30643e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,21.5,2.30643e-09
